Year	Day	Time	Trapping_Period	Site_Name	Trap_ID	Tag_Number	Species	Sex	Age	Mass	Zygomatic_Width	Reproductive_Condition	Released	Notes
2008	194	20:15	PP2PS5	LG1-wetland	K10	146153256A	Brown lemming	M	A	47	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	F05	brown_15	Brown lemming	U	A	NA	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	AA04	142473335A	Brown lemming	M	A	58	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	I01	146259510A	Brown lemming	F	A	41	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	C03	143314361A	Brown lemming	F	A	59	NA	LA	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	H07	142469120A	Brown lemming	F	A	43	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	G01	146258127A	Brown lemming	F	A	41	NA	UNK	Yes	
2008	194	20:15	PP2PS5	LG1-wetland	F02	146156770A	Brown lemming	F	A	56	NA	LA	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	G05	144439274A	Brown lemming	F	A	67	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	G03	146157151A	Brown lemming	M	A	53	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	E10	144449590A	Brown lemming	M	A	37	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	H12	144477460A	Brown lemming	M	A	46	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	E08	144523546A	Brown lemming	F	A	39	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	K06	137379170A	Brown lemming	F	A	62	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	C04	144427153A	Collared lemming	F	A	66	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	H11	144433624A	Brown lemming	F	A	49	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	J07	146212454A	Brown lemming	M	A	30	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	H04	144554091A	Collared lemming	M	A	53	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	E03	146156770A	Brown lemming	F	A	57	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	G06	146251113A	Brown lemming	M	A	72	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	A09	146248722A	Brown lemming	M	A	43	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	I04	146232294A	Brown lemming	M	A	66	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	K02	146222674A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	G01	146258127A	Brown lemming	F	A	46	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	I03	146209455A	Brown lemming	M	A	31	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	E06	146153271A	Brown lemming	F	A	53	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	K09	146153256A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	G08	146137731A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	F05	brown_15	Brown lemming	U	A	30	NA	UNK	Yes	même petit individu faible attrapé en PS5
2008	195	08:15	PP2PS6	LG1-wetland	I10	146314366A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	C03	143314361A	Brown lemming	F	A	48	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	B07	144561152A	Brown lemming	M	A	51	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	AA03	144421094A	Brown lemming	M	A	56	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	J10	143917513A	Brown lemming	M	A	50	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	F02	146151692A	Brown lemming	M	A	69	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	F12	143315466A	Brown lemming	M	A	50	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	K04	146155523A	Brown lemming	F	A	53	NA	LA	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	I11	142475314A	Brown lemming	F	A	65	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	AA04	142473335A	Brown lemming	M	A	58	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	H07	142469120A	Brown lemming	F	A	NA	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	C08	142469472A	Brown lemming	F	J	20	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	I01	146259510A	Brown lemming	F	A	48	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	A04	brown_54	Brown lemming	U	U	NA	NA	UNK	Yes	échappé
2008	195	08:15	PP2PS6	LG1-wetland	C02	146129127A	Brown lemming	M	A	42	NA	UNK	Yes	
2008	195	08:15	PP2PS6	LG1-wetland	B12	143317334A	Brown lemming	M	A	62	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	I11	146314366A	Brown lemming	M	A	49	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	F06	brown_55	Brown lemming	U	U	NA	NA	UNK	Yes	échappé
2008	223	20:15	PP3PS1	LG1-wetland	J09	146153256A	Brown lemming	M	A	46	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	J02	brown_57	Brown lemming	U	U	NA	NA	UNK	No	
2008	223	20:15	PP3PS1	LG1-wetland	G05	brown_20	Brown lemming	M	J	21	NA	UNK	No	
2008	223	20:15	PP3PS1	LG1-wetland	H04	146271193A	Brown lemming	F	J	25	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	G01	146258127A	Brown lemming	F	A	33	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	I01	146156464A	Brown lemming	M	J	23	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	H12	144433624A	Brown lemming	F	A	43	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	F04	143333220A	Brown lemming	F	A	53	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	B07	142469472A	Brown lemming	F	J	21	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	I03	brown_56	Brown lemming	U	J	21	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	D07	146269644A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	J12	146152696A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	223	20:15	PP3PS1	LG1-wetland	D08	146223296A	Brown lemming	F	A	36	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	H01	146157151A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	AA11	147714467A	Collared lemming	M	J	25	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	H11	brown_22	Brown lemming	U	U	NA	NA	UNK	Yes	échappé
2008	224	08:15	PP3PS2	LG1-wetland	J08	146153256A	Brown lemming	M	A	43	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	AA02	146151632A	Brown lemming	M	A	54	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	D12	brown_21	Brown lemming	M	J	16	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	I10	146314366A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	G01	146258127A	Brown lemming	F	A	32	NA	LA	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	E08	146223296A	Brown lemming	F	A	37	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	E02	146151695A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	E12	143917513A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	F04	143333220A	Brown lemming	F	A	52	NA	LA	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	C07	142469472A	Brown lemming	F	J	22	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	C12	147676314A	Brown lemming	M	A	35	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	AA09	146248722A	Brown lemming	M	A	35	NA	UNK	Yes	
2008	224	08:15	PP3PS2	LG1-wetland	F06	147713320A	Brown lemming	M	J	27	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	G01	146258127A	Brown lemming	F	A	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	E12	143917513A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	AA02	brown_23	Brown lemming	F	J	21	NA	UNK	No	
2008	224	20:15	PP3PS3	LG1-wetland	F06	147676792A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	C12	147676314A	Brown lemming	M	A	36	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	AA09	147671762A	Brown lemming	F	A	NA	NA	UNK	Yes	Individu pit taggé en AA3 et ensuite entré dans la trappe AA9
2008	224	20:15	PP3PS3	LG1-wetland	AA03	147671762A	Brown lemming	F	A	30	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	I10	146314366A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	D07	146223296A	Brown lemming	F	A	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	J05	146153256A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	E08	146324456A	Brown lemming	U	U	NA	NA	UNK	Yes	
2008	224	20:15	PP3PS3	LG1-wetland	I01	147714185A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	A09	146248722A	Brown lemming	M	A	35	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	H12	144477460A	Brown lemming	M	A	46	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	AA03	146238271A	Brown lemming	F	A	28	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	C07	142469472A	Brown lemming	F	J	22	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	G01	146258127A	Brown lemming	F	A	30	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	F03	brown_24	Brown lemming	M	J	23	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	E12	143917513A	Brown lemming	M	A	47	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	J05	146153256A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	F04	146157151A	Brown lemming	M	A	47	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	F06	brown_25	Brown lemming	M	J	24	NA	UNK	Yes	Agressif
2008	225	08:15	PP3PS4	LG1-wetland	D08	146223296A	Brown lemming	F	A	34	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	I02	147676666A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	225	08:15	PP3PS4	LG1-wetland	I11	146314366A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	I02	brown_40	Brown lemming	M	J	17	NA	UNK	No	
2008	225	20:15	PP3PS5	LG1-wetland	AA02	146324662A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	J11	146314366A	Brown lemming	M	A	50	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	B08	146248722A	Brown lemming	M	A	34	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	F04	146157151A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	J05	146153256A	Brown lemming	M	A	43	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	H12	144477460A	Brown lemming	M	A	50	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	AA12	144477374A	Collared lemming	F	A	67	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	C07	142469472A	Brown lemming	F	J	20	NA	UNK	No	
2008	225	20:15	PP3PS5	LG1-wetland	G01	146258127A	Brown lemming	F	A	30	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	E12	143917513A	Brown lemming	M	A	47	NA	UNK	Yes	
2008	225	20:15	PP3PS5	LG1-wetland	D08	146223296A	Brown lemming	F	A	33	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	C07	146255290A	Brown lemming	F	J	24	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	I02	147676666A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	H11	146314366A	Brown lemming	M	A	46	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	G01	146258127A	Brown lemming	F	A	31	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	E06	brown_26	Brown lemming	F	J	24	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	B07	146248722A	Brown lemming	M	A	28	NA	UNK	No	
2008	226	08:15	PP3PS6	LG1-wetland	AA03	146238271A	Brown lemming	F	A	24	NA	UNK	No	
2008	226	08:15	PP3PS6	LG1-wetland	D08	146223296A	Brown lemming	F	A	NA	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	J05	146153256A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	E12	143917513A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	G05	brown_43	Brown lemming	M	J	19	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	H04	brown_27	Brown lemming	U	U	NA	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	F06	147675577A	Brown lemming	F	J	22	NA	UNK	Yes	
2008	226	08:15	PP3PS6	LG1-wetland	H12	144477460A	Brown lemming	M	A	44	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	I05	brown_52	Brown lemming	U	U	NA	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	E04	144479395A	Brown lemming	M	A	46	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	B12	brown_50	Brown lemming	U	A	32	NA	UNK	No	
2008	166	08:15	PP1PS1	LG2-mesic	L01	142711694A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	C02	142712557A	Brown lemming	F	A	33	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	C10	144569520A	Brown lemming	F	A	41	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	H04	brown_51	Brown lemming	U	U	NA	NA	UNK	Yes	
2008	166	08:15	PP1PS1	LG2-mesic	K10	unknown_1	unknown	U	A	61	NA	UNK	No	
2008	166	20:15	PP1PS2	LG2-mesic	K10	146152680A	Brown lemming	F	A	34	NA	UNK	Yes	
2008	166	20:15	PP1PS2	LG2-mesic	E04	144479395A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	166	20:15	PP1PS2	LG2-mesic	L09	143323240A	Brown lemming	F	A	59	NA	PRG	Yes	Gestante
2008	166	20:15	PP1PS2	LG2-mesic	L11	142473367A	Brown lemming	F	A	43	NA	UNK	Yes	
2008	166	20:15	PP1PS2	LG2-mesic	G12	146253590A	Collared lemming	M	A	53	NA	UNK	Yes	
2008	167	08:15	PP1PS3	LG2-mesic	J07	142709616A	Brown lemming	M	A	44	NA	UNK	Yes	
2008	167	08:15	PP1PS3	LG2-mesic	E04	144479395A	Brown lemming	M	A	50	NA	UNK	Yes	
2008	167	08:15	PP1PS3	LG2-mesic	H08	brown_42	Brown lemming	U	U	NA	NA	UNK	No	
2008	167	08:15	PP1PS3	LG2-mesic	K09	143917545A	Brown lemming	F	A	47	NA	UNK	Yes	
2008	167	08:15	PP1PS3	LG2-mesic	G12	146253590A	Collared lemming	M	A	50	NA	UNK	Yes	
2008	167	20:15	PP1PS4	LG2-mesic	J07	146276125A	Brown lemming	M	A	45	NA	UNK	Yes	
2008	167	20:15	PP1PS4	LG2-mesic	H08	146254621A	Collared lemming	M	A	47	NA	UNK	Yes	
2008	167	20:15	PP1PS4	LG2-mesic	D11	146124451A	Collared lemming	M	A	49	NA	UNK	Yes	
2008	167	20:15	PP1PS4	LG2-mesic	G12	146253590A	Collared lemming	M	A	46	NA	UNK	Yes	
2008	168	08:15	PP1PS5	LG2-mesic	D11	146219732A	Collared lemming	F	A	75	NA	UNK	Yes	
2008	168	08:15	PP1PS5	LG2-mesic	G12	146253590A	Collared lemming	M	A	44	NA	UNK	Yes	
2008	168	08:15	PP1PS5	LG2-mesic	F06	144479395A	Brown lemming	M	A	53	NA	UNK	Yes	
2008	168	08:15	PP1PS5	LG2-mesic	J07	146276125A	Brown lemming	M	A	43	NA	UNK	Yes	
2008	168	20:15	PP1PS6	LG2-mesic	E06	144479395A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	168	20:15	PP1PS6	LG2-mesic	I05	146276125A	Brown lemming	M	A	44	NA	UNK	Yes	
2008	168	20:15	PP1PS6	LG2-mesic	G08	146227735A	Collared lemming	M	A	44	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	G09	142713553A	Brown lemming	M	A	49	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	J08	142472362A	Brown lemming	M	A	47	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	F07	144435646A	Brown lemming	F	A	50	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	C06	146148770A	Brown lemming	F	A	53	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	I12	146253590A	Collared lemming	M	A	60	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	J07	143925754A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	I05	146264722A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	F01	146179260A	Brown lemming	F	A	60	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	G11	137331295A	Brown lemming	M	J	27	NA	UNK	Yes	
2008	196	08:15	PP2PS1	LG2-mesic	L12	146262292A	Brown lemming	F	A	50	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	L09	146266743A	Brown lemming	M	A	68	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	B05	137358221A	Brown lemming	M	J	18	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	F07	142713553A	Brown lemming	M	A	54	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	K10	142472362A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	L07	143925754A	Brown lemming	M	J	26	NA	UNK	Yes	
2008	196	20:15	PP2PS2	LG2-mesic	H12	146253590A	Collared lemming	M	A	60	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	B05	137358221A	Brown lemming	M	J	21	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	K10	143917545A	Brown lemming	F	A	53	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	B07	146148770A	Brown lemming	F	A	52	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	K11	146219115A	Brown lemming	M	J	26	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	H04	146249153A	Collared lemming	M	J	30	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	L07	143925754A	Brown lemming	M	J	26	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	A12	146256172A	Brown lemming	M	A	39	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	F02	142713553A	Brown lemming	M	A	56	NA	UNK	Yes	
2008	197	08:15	PP2PS3	LG2-mesic	J12	142472362A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	197	20:15	PP2PS4	LG2-mesic	E05	146256395A	Collared lemming	M	A	64	NA	UNK	Yes	
2008	197	20:15	PP2PS4	LG2-mesic	F02	142713553A	Brown lemming	M	A	55	NA	UNK	Yes	
2008	197	20:15	PP2PS4	LG2-mesic	K10	142472362A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	198	08:15	PP2PS5	LG2-mesic	K10	142472362A	Brown lemming	M	A	52	NA	UNK	Yes	
2008	198	08:15	PP2PS5	LG2-mesic	I11	146224145A	Brown lemming	M	J	23	NA	UNK	Yes	
2008	198	08:15	PP2PS5	LG2-mesic	F07	142713553A	Brown lemming	M	A	55	NA	UNK	Yes	
2008	198	08:15	PP2PS5	LG2-mesic	K07	143925754A	Brown lemming	M	J	27	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	L09	146266743A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	F07	142713553A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	B05	137358221A	Brown lemming	M	J	NA	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	J07	146264722A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	I10	142472362A	Brown lemming	M	A	NA	NA	UNK	Yes	
2008	198	20:15	PP2PS6	LG2-mesic	B07	146279286A	Brown lemming	M	U	NA	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	D02	147657150A	Brown lemming	F	J	20	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	L01	146264722A	Brown lemming	M	A	43	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	A07	146255221A	Brown lemming	M	J	20	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	G08	146149566A	Brown lemming	M	J	18	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	B04	137358221A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	G11	137331295A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	A12	brown_28	Brown lemming	M	J	19	NA	UNK	No	
2008	227	08:15	PP3PS1	LG2-mesic	A11	146134711A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	L10	brown_58	Brown lemming	F	U	NA	NA	UNK	Yes	
2008	227	08:15	PP3PS1	LG2-mesic	H04	collared_1	Collared lemming	F	J	19.8	NA	UNK	No	
2008	227	08:15	PP3PS1	LG2-mesic	H10	146224145A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	D02	147657150A	Brown lemming	F	J	23	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	H11	137331295A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	B04	137358221A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	L01	146264722A	Brown lemming	M	A	41	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	L10	brown_29	Brown lemming	M	J	16	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	L06	143925754A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	227	20:15	PP3PS2	LG2-mesic	H10	146224145A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	228	08:15	PP3PS3	LG2-mesic	J07	143925754A	Brown lemming	M	J	20	NA	UNK	No	
2008	228	08:15	PP3PS3	LG2-mesic	I10	brown_33	Brown lemming	M	J	18	NA	UNK	Yes	
2008	228	08:15	PP3PS3	LG2-mesic	I05	brown_32	Brown lemming	U	U	NA	NA	UNK	Yes	échappé
2008	228	08:15	PP3PS3	LG2-mesic	C04	brown_31	Brown lemming	U	U	NA	NA	UNK	Yes	
2008	228	08:15	PP3PS3	LG2-mesic	B12	brown_30	Brown lemming	F	J	19.5	NA	UNK	No	
2008	228	08:15	PP3PS3	LG2-mesic	J12	147674274A	Brown lemming	M	J	21	NA	UNK	Yes	
2008	228	08:15	PP3PS3	LG2-mesic	H10	146224145A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	228	08:15	PP3PS3	LG2-mesic	H11	137331295A	Brown lemming	M	J	23	NA	UNK	No	
2008	228	08:15	PP3PS3	LG2-mesic	D02	147657150A	Brown lemming	F	J	21	NA	UNK	Yes	
2008	229	08:15	PP3PS5	LG2-mesic	L10	146219115A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	229	08:15	PP3PS5	LG2-mesic	H10	146224145A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	229	08:15	PP3PS5	LG2-mesic	J12	brown_34	Brown lemming	M	J	16.2	NA	UNK	No	
2008	229	08:15	PP3PS5	LG2-mesic	B03	137358221A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	229	20:15	PP3PS6	LG2-mesic	C11	147657756A	Brown lemming	M	J	16	NA	UNK	Yes	
2008	229	20:15	PP3PS6	LG2-mesic	D02	brown_35	Brown lemming	M	J	23.5	NA	UNK	No	
2008	229	20:15	PP3PS6	LG2-mesic	B07	147676214A	Brown lemming	M	J	25	NA	UNK	Yes	
2008	229	20:15	PP3PS6	LG2-mesic	B10	147675613A	Brown lemming	M	J	24	NA	UNK	Yes	
2008	229	20:15	PP3PS6	LG2-mesic	B03	137358221A	Brown lemming	M	J	20	NA	UNK	Yes	
2008	229	20:15	PP3PS6	LG2-mesic	L09	146219115A	Brown lemming	M	J	22	NA	UNK	Yes	
2008	169	20:15	PP1PS1	LX1-mesic snow fence	C06	146136534A	Brown lemming	F	A	44	NA	UNK	Yes	
2008	169	20:15	PP1PS1	LX1-mesic snow fence	C09	146323395A	Brown lemming	M	A	55	NA	UNK	Yes	
2008	169	20:15	PP1PS1	LX1-mesic snow fence	D09	146258365A	Brown lemming	F	A	64	NA	PRG	Yes	Gestante
2008	169	20:15	PP1PS1	LX1-mesic snow fence	H05	146254597A	Brown lemming	F	A	51	NA	UNK	Yes	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	C06	146136534A	Brown lemming	F	A	38	NA	UNK	Yes	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	J05	146123196A	Brown lemming	M	A	36	NA	UNK	Yes	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	E07	146146255A	Brown lemming	M	A	33	NA	UNK	Yes	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	C10	146156391A	Brown lemming	M	A	48	NA	UNK	Yes	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	F05	brown_11	Brown lemming	U	U	NA	NA	UNK	No	
2008	170	08:15	PP1PS2	LX1-mesic snow fence	C07	146228633A	Brown lemming	F	A	44	NA	UNK	Yes	
2008	170	20:15	PP1PS3	LX1-mesic snow fence	B05	146231156A	Collared lemming	M	A	62	NA	UNK	Yes	
